title,price_base,cpu_cores,cpu_threads,ram_size,storage_size,screen_size,raw_specs_count,ram_type_DDR3,ram_type_DDR3L,ram_type_DDR4,ram_type_DDR4X,ram_type_DDR5,ram_type_DDR5X,ram_type_DDR6,ram_type_RAM_TYPE,brand_score,cpu_gen,cpu_performance_score,cpu_brand_Intel,cpu_brand_AMD,gpu_vram,gpu_brand_te,gpu_class_te,screen_brightness_nits,screen_srgb_percent,screen_ntsc_percent,screen_anti_glare,battery_wh,battery_cells,res_width,res_height,res_total_pixels,gpu_brand_AMD,gpu_brand_Intel,gpu_brand_NVIDIA,gpu_brand_Other,gpu_brand_Unknown,gpu_class_Discrete,gpu_class_Integrated,gpu_class_Unknown
Laptop HP Pavilion 15-EG2034TX 6K780PA,23400000,,,8,512,15.6,19,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,2,22506376.81,22179527.09,250,100,45,0,41,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell Inspiron 14 7420 P172G,16990000,,,16,512,14,22,0,0,0,0,1,0,0,0,14.56805085,0,80.5,1,0,0,13899279.02,13824684.62,250,100,45,0,54,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop ASUS Vivobook 14 X1404ZA-NK386W,11990000,,8,8,512,14,12,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13841510.26,13704626.75,300,100,45,1,42,3,1080,1920,2073600,0,1,0,0,0,0,1,0
Laptop HP 15S FQ5077TU 6K797PA,14190000,,,8,512,15.6,23,0,0,1,0,0,0,0,0,13.10868263,0,70,1,0,0,13792440.69,13719959.95,250,100,45,1,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP Pavilion 15-EG0510TU 46M10PA,15890000,,,4,512,15.6,20,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13792440.69,13719959.95,250,100,45,1,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Acer Aspire 3 A315-44P-R9W8 NX.KSJSV.002,8190000,,,8,512,15.6,26,0,0,1,0,0,0,0,0,13.98517266,0,70,0,1,0,13485502.96,13824684.62,300,100,45,0,50,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop HP OMEN 14-FB0134TX AY8V0PA,53990000,,,32,1024,14,21,0,0,0,0,0,1,0,0,13.10868263,0,40,1,0,8,22768891.99,22340518,300,100,45,0,71,6,2880,1800,5184000,0,0,1,0,0,1,0,0
Laptop HP Pavilion 15-cs1044TX 5JL26PA,16790000,,,,1024,15.6,14,0,0,0,0,0,0,0,0,13.10868263,0,40,1,0,0,22439261.99,22025531.55,300,100,45,0,41,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Yoga Slim 7 Pro 14IHU5 O 82NH00BDVN,22300000,,,16,512,14,24,0,0,0,1,0,0,0,0,17.96314815,0,40,1,0,0,13757866.76,13710496.13,400,100,45,0,61,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop ASUS TUF Gaming FX505DT-HN478T,19290000,,,,512,15.6,15,0,0,1,0,0,0,0,0,19.29295488,0,40,0,1,4,22581061.71,22201242.5,300,100,45,0,48,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell Inspirion 15 3000 I3511 5101BLK,19990000,,,8,256,15.6,15,0,0,1,0,0,0,0,0,14.56805085,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Asus TUF Dash F15 FX517ZE-HN888W,20090000,10,,8,512,15.6,23,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,4,22432546.13,21948747.84,250,62.5,45,1,76,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Ideapad S340-14IIL 81VV,7090000,,,8,512,14,23,0,0,1,0,0,0,0,0,17.96314815,0,50,1,0,0,13757866.76,13710496.13,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS Vivobook Go 15 E1504FA-BQ1150W,14190000,4,8,16,512,15.6,26,0,0,0,0,1,0,0,0,19.29295488,7,81.9,0,1,0,13359707.6,13710496.13,250,100,45,1,42,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop HP Pavilion X360 14-DY0076TU 46L94PA,18990000,,,8,512,14,18,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,3,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Gaming GF63 Thin 11UC-1228VN,20990000,,,8,512,15.6,22,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,4,22439261.99,22025531.55,300,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop LG Gram 2021 17ZD95P-GX76K,15090000,,,16,1024,17,20,0,0,1,0,0,0,0,0,22.43294118,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,80,2,2560,1600,4096000,0,1,0,0,0,0,1,0
Laptop Dell Vostro 5515 K4Y9X1,22190000,,,8,512,15.6,19,0,0,1,0,0,0,0,0,14.56805085,5,58.5,0,1,0,13485502.96,13824684.62,300,100,45,0,54,4,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop HP 245 G10 BG5U8PT,19990000,8,16,16,512,14,22,0,0,1,0,0,0,0,0,13.10868263,7,81.9,0,1,0,13296713.48,13630870.22,250,100,45,0,41,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Dell 16 DC16251 DC6C7557W1,31490000,10,,16,1024,16,12,0,0,0,0,1,0,0,0,14.56805085,0,40,1,0,2,22581061.71,22201242.5,300,100,45,1,54,3,1920,1200,2304000,0,0,1,0,0,1,0,0
Laptop Asus Rog Zenphyrus M16 GU603ZW K8025,35410000,,,32,2048,16,24,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,16,22506376.81,22179527.09,300,100,45,0,90,4,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop Dell Gaming G3 G3500C,22990000,,,16,1024,15.6,20,0,0,1,0,0,0,0,0,14.56805085,10,130,1,0,4,22432546.13,21948747.84,300,100,45,0,51,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Thinkpad X1 Carbon Gen 10 21CB-CT01WW,19590000,,,16,2048,14,23,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,0,13841510.26,13704626.75,500,100,45,1,57,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS TUF Gaming A15 FA507NVR-LP091W,30990000,8,16,16,512,15.6,12,0,0,0,0,1,0,0,0,19.29295488,7,122.85,0,1,8,22432546.13,21948747.84,250,100,72,1,90,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Pavilion 14-DV2071TU 7C0W0PA,25190000,10,12,16,512,14,19,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13899279.02,13824684.62,250,100,45,0,43,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS Vivobook S14 OLED S5406SA-PP059WS,35990000,8,8,32,1024,14,28,0,0,0,0,0,1,0,0,19.29295488,0,40,1,0,0,13841510.26,13704626.75,600,100,45,0,75,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop HP Pavilion X360 14-EK1048TU 80R26PA,22890000,10,12,8,512,14,23,0,0,1,0,0,0,0,0,13.10868263,0,57.5,1,0,0,13654235.33,13630870.22,250,100,45,1,43,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop LG gram 2020 17Z90N-V.AH75A5,42490000,,,8,512,17,20,0,0,1,0,0,0,0,0,22.43294118,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,48,4,2560,1600,4096000,0,1,0,0,0,0,1,0
Laptop Huawei Matebook D15 2022,15200000,,,8,512,15.6,20,0,0,0,0,0,0,0,0,11.61692308,0,40,1,0,0,13757866.76,13710496.13,250,100,45,0,56,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Thinkbook 13s G2 ITL 20V9002GVN,18990000,,,8,512,13.3,18,0,0,0,1,0,0,0,0,17.96314815,0,40,1,0,0,13841510.26,13704626.75,300,100,45,0,56,4,2560,1600,4096000,0,1,0,0,0,0,1,0
Laptop Gigabyte G6 KF-9RC56KF0HJJANIVN000,30990000,10,,16,1024,16,28,0,0,0,0,1,0,0,0,20.8272549,0,40,1,0,8,22439261.99,22025531.55,300,100,45,1,54,3,1920,1200,2304000,0,0,1,0,0,1,0,0
Laptop Lenovo IdeaPad Slim 3 15ABR8 82XM00MCVN,16190000,8,16,16,512,15.6,25,0,0,1,0,0,0,0,0,17.96314815,5,76.5,0,1,0,13485502.96,13824684.62,300,100,45,1,47,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Lenovo Ideapad Gaming 3 15IAH7 82S9006YVN,22300000,,,16,1024,15.6,11,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,22432546.13,21948747.84,250,100,45,1,60,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Envy 13-BA1536TU 4U6M5PA,23990000,,8,8,512,13.3,21,0,0,1,0,0,0,0,0,13.10868263,0,50,1,0,0,13757866.76,13710496.13,400,100,45,0,51,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Gigabyte G5 KF-E3PH333SH,25990000,12,16,16,512,15.6,12,0,0,1,0,0,0,0,0,20.8272549,0,40,1,0,8,22581061.71,22201242.5,300,100,45,0,54,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Acer Gaming Nitro Lite 16 NL16-71G-71UJ NH.D59SV.002,23990000,10,16,16,512,16,24,0,0,0,0,1,0,0,0,13.98517266,0,40,1,0,6,22581061.71,22201242.5,300,100,45,0,53,3,1920,1200,2304000,0,0,1,0,0,1,0,0
Laptop MSI Modern 14 C13M-607VN,21490000,10,,16,512,14,23,0,0,1,0,0,0,0,0,19.22594366,0,40,0,0,0,13841510.26,13704626.75,300,100,45,0,3,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS Vivobook A512DA-EJ406T,14590000,,,,512,15.6,13,0,0,0,0,0,0,0,0,19.29295488,0,40,0,1,8,13485502.96,22179527.09,300,100,45,0,37,2,1920,1080,2073600,1,0,0,0,0,1,0,0
Laptop MSI Gaming Katana GF66 12UCK-804VN,27200000,,,8,512,15.6,21,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,22768891.99,22340518,300,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Asus X507UF-BR204T,4990000,,,4,1024,15.6,16,0,0,1,0,0,0,0,0,19.29295488,0,30,1,0,0,13899279.02,13824684.62,300,100,45,0,48,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Dell Inspiron 3593 70205743,15990000,,,4,256,15.6,15,0,0,0,0,0,0,0,0,14.56805085,0,40,1,0,2,22439261.99,22025531.55,300,100,45,0,42,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Yoga Pro 7 14IMH9 83E2005DVN,45990000,,,32,1024,14.5,28,0,0,0,0,0,1,0,0,17.96314815,0,40,1,0,6,22768891.99,22340518,400,100,45,0,73,3,2880,1800,5184000,0,0,1,0,0,1,0,0
Laptop Dell Inspiron 7306 N3I5202W,28490000,,,8,512,13.3,22,0,0,0,1,0,0,0,0,14.56805085,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,60,4,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Gaming GF65 THIN 10UE-286VN,29490000,,,16,512,15.6,21,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,6,22581061.71,22201242.5,300,100,45,0,51,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop LG Gram 2021 14Z90P-G.AH75A5 14 inch,41300000,,,16,512,14,20,0,0,0,1,0,0,0,0,22.43294118,0,40,1,0,0,13654235.33,13630870.22,300,100,45,1,80,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Lenovo V14 G3 IAP 82TS00AYVN,13990000,10,12,16,256,14,23,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13757866.76,13710496.13,300,100,45,1,38,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad 5 Pro 14ITL6 82L300KSVN,16490000,,,8,512,14,21,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13757866.76,13710496.13,300,100,45,0,5,3,2240,1400,3136000,0,1,0,0,0,0,1,0
Laptop HP 240 G9 6L1Y2PA,18790000,10,12,8,512,14,12,0,0,1,0,0,0,0,0,13.10868263,0,50,1,0,0,13757866.76,13710496.13,250,100,45,1,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Prestige 14 EVO A11M-206VN,25990000,,,8,512,14,18,0,0,1,0,0,0,0,0,19.22594366,1,53,1,0,0,13792440.69,13719959.95,300,100,45,0,52,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Asus VivoBook Go 14 E1404FA-NK113W,11490000,4,8,8,256,14,21,0,0,0,0,1,0,0,0,19.29295488,7,81.9,0,1,0,13296713.48,13630870.22,250,100,45,1,42,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop ASUS Gaming FX506LH-HN002T,21990000,,,8,512,15.6,11,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,4,22439261.99,22025531.55,250,63,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Gaming Victus 16-E1105AX 7C0T0PA,13590000,6,12,16,512,16.1,23,0,0,0,0,1,0,0,0,13.10868263,6,88.4,0,1,4,22768891.99,22340518,250,100,45,1,70,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Pavilion 15-EG0539TU 4P5G6PA,19990000,,,8,512,15.6,20,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13757866.76,13710496.13,250,100,45,0,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Asus VivoBook 15 OLED A1505VA-L1114W,20990000,12,16,16,512,15.6,23,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13757866.76,13710496.13,600,100,45,0,50,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad Slim 3 14IIL05 81WD005KVN,4990000,,,4,256,14,11,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13654235.33,13630870.22,250,100,45,0,35,2,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo IdeaPad Slim 3 16IRH10 83K20002VN,16990000,8,12,16,512,16,27,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,0,13899279.02,13824684.62,300,100,45,1,60,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Gigabyte G5 GE-51VN263SH,21700000,,,16,512,15.6,22,0,0,1,0,0,0,0,0,20.8272549,0,40,1,0,4,22439261.99,22025531.55,300,100,45,0,54,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Thinkpad X1 Carbon Gen 11 21HM-000RUS,23390000,,,32,1024,14,8,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,0,13792440.69,13719959.95,400,100,45,0,48,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Lenovo ideapad 3 14ITL6 82H700D6VN,18190000,,,8,512,14,21,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13757866.76,13710496.13,300,100,45,0,38,2,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Gaming Bravo 15 B5DD-275VN,25490000,,,8,512,15.6,20,0,0,1,0,0,0,0,0,19.22594366,0,40,0,1,4,13359707.6,22340518,300,100,45,0,5,3,1920,1080,2073600,1,0,0,0,0,1,0,0
Laptop ASUS TUF Dash F15 FX516PC-HN001T,28990000,,8,8,512,15.6,19,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,4,22506376.81,22179527.09,300,100,45,0,76,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP ENVY 13-AQ1021TU 8QN79PA,13490000,,,,256,13.3,14,0,0,0,0,0,0,0,0,13.10868263,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,53,4,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Modern 14 B11MO,21990000,,,8,512,14,21,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,13792440.69,13719959.95,300,100,72,0,39,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS TUF Gaming A16 Advantage Edition FA617NSR-RL100W,28490000,8,16,16,512,16,12,0,0,0,0,1,0,0,0,19.29295488,7,122.85,0,1,8,13485502.96,22179527.09,300,100,45,1,90,3,1920,1200,2304000,1,0,0,0,0,1,0,0
Laptop HP 240 G8 342G7PA,11990000,,,4,256,14,18,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,41,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001NVN,21990000,14,18,16,512,14,26,0,0,0,0,0,1,0,0,17.96314815,0,40,1,0,0,13757866.76,13710496.13,400,100,45,0,57,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Lenovo IdeaPad Slim 3 15IRH10 83K1000JVN,22990000,10,16,16,512,15.3,26,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,0,13841510.26,13704626.75,300,100,45,1,60,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop MSI Modern 14 B10MW-646VN,17990000,,,8,512,14,21,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,39,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP Gaming VICTUS 16-E0179AX 4R0V0PA,23400000,,12,8,512,16.1,22,0,0,1,0,0,0,0,0,13.10868263,0,50,0,1,4,22432546.13,21948747.84,300,100,45,1,70,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo LOQ 15IRX9 83DV00D5VN,31990000,,20,16,512,15.6,27,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,6,22768891.99,22340518,300,100,45,1,60,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Pavilion 15-EG2084TU 7C0Q6PA,17400000,,,8,256,15.6,19,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13792440.69,13719959.95,250,100,45,0,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN,22690000,,,32,512,15.3,11,0,0,0,0,0,1,0,0,17.96314815,0,40,1,0,0,13757866.76,13710496.13,300,100,45,1,57,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Lenovo Legion Pro 5 16IAX10 83F3002GVN,59990000,24,24,32,1024,16,28,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,8,22581061.71,22201242.5,500,100,45,0,80,3,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop Gigabyte G5 MF5-H2VN353SH,26090000,,,16,512,15.6,23,0,0,0,0,1,0,0,0,20.8272549,0,40,1,0,6,19030740.74,22025531.55,300,100,45,0,54,3,1920,1080,2073600,0,0,0,1,0,1,0,0
Laptop MSI Modern 15 B12M-211RU,6890000,,,8,256,15.6,12,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Asus TUF Gaming F15 FX507ZE-HN093W,33490000,,,8,512,15.6,21,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,0,22768891.99,22340518,300,100,45,0,56,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP 15 Z-EF2000 2J4V7AV,18990000,6,12,8,256,15.6,18,0,0,1,0,0,0,0,0,13.10868263,5,58.5,0,1,0,13206010.78,13704626.75,300,100,45,0,41,3,1366,768,1049088,1,0,0,0,0,0,1,0
Laptop Acer Gaming Nitro V 15 ANV15-41-R732,26990000,6,12,16,512,15.6,25,0,0,0,0,1,0,0,0,13.98517266,6,88.4,0,1,6,22506376.81,22179527.09,300,100,45,0,57,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Pavilion X360 14-EK2017TU 9Z2V5PA,24990000,10,,16,512,14,9,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,11036272.73,11036272.73,300,100,45,0,3,3,1920,1080,2073600,0,0,0,0,1,0,0,1
Laptop Dell Insprion 5620 N6I7000W1,19140000,,,16,512,16,18,0,0,1,0,0,0,0,0,14.56805085,0,70,1,0,2,22506376.81,22179527.09,300,100,45,0,54,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Gaming Legion 5 15ARH7 82RE002VVN,26600000,6,12,8,512,15.6,24,0,0,0,0,1,0,0,0,17.96314815,6,88.4,0,1,4,22768891.99,22340518,300,100,45,1,80,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell Inspiron 15 3520 8D10NK,16490000,10,,16,512,15.6,23,0,0,1,0,0,0,0,0,14.56805085,0,40,1,0,0,13654235.33,13630870.22,300,100,45,1,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo IdeaPad 1 14ALC7 82R30077VN,14490000,8,16,16,512,14,12,0,0,1,0,0,0,0,0,17.96314815,5,76.5,0,1,0,13206010.78,13704626.75,250,100,45,1,42,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Lenovo Ideapad 3 14ITL6 82H4005QVN,15990000,,,8,256,14,21,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13757866.76,13710496.13,250,100,45,0,38,2,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Modern 14 B11MOU-1033VN,21990000,,8,8,512,14,20,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,39,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo LOQ 15IAX9 83GS001QVN,26990000,,,12,512,15.6,27,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,6,22506376.81,22179527.09,300,100,45,1,60,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop LG Gram 2021 16ZD90P-G.AX54A5,39900000,,8,8,512,16,20,0,0,0,1,0,0,0,0,22.43294118,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,80,3,2560,1600,4096000,0,1,0,0,0,0,1,0
Laptop Dell Alienware X15 R2-Đen,22990000,,,16,1024,15.6,22,0,0,0,0,1,0,0,0,14.56805085,0,40,1,0,8,22439261.99,22025531.55,300,100,45,0,87,3,2560,1440,3686400,0,0,1,0,0,1,0,0
Laptop Lenovo Thinkpad X1 Nano Gen 1 20UN00FTUS,21990000,,,16,512,13,20,0,0,0,1,0,0,0,0,17.96314815,0,40,1,0,0,13757866.76,13710496.13,450,100,45,0,48,3,2160,1350,2916000,0,1,0,0,0,0,1,0
Laptop MSI Titan 18 HX AI A2XWJG-622VN,174990000,24,24,64,6144,18,28,0,0,0,0,1,0,0,0,19.22594366,0,40,1,0,24,22432546.13,21948747.84,1000,100,45,1,9,3,3840,2400,9216000,0,0,1,0,0,1,0,0
Laptop Xiaomi RedmiBook 15 JYU4505AP,12990000,,,8,256,15.6,20,0,0,1,0,0,0,0,0,8.75,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,46,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo IdeaPad Slim 5 OLED 15ARP10 83J3002SVN,23490000,8,16,32,512,15.1,28,0,0,0,0,0,1,0,0,17.96314815,7,122.85,0,1,0,13206010.78,13704626.75,500,100,45,0,70,3,2560,1600,4096000,1,0,0,0,0,0,1,0
Laptop MSI Modern 14 B11MOU-852VN,9790000,,,16,512,14,20,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,13841510.26,13704626.75,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP 15S-FQ2602TU 4B6D3PA,16490000,,,8,256,15.6,20,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13899279.02,13824684.62,250,100,45,0,41,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Lenovo Thinkpad X1 Carbon gen 9,19990000,,8,32,2048,14,24,0,0,0,1,0,0,0,0,17.96314815,0,40,1,0,0,13654235.33,13630870.22,300,100,45,1,57,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad Gaming 3 15IHU6 82K101HGVN,19600000,4,8,8,512,15.6,24,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,4,22506376.81,22179527.09,250,100,45,1,45,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS Vivobook 14 X1404VA-EB355W,22490000,10,12,16,512,14,27,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,0,13841510.26,13704626.75,250,100,45,0,42,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Asus E210KA-GJ073W,5490000,2,,4,128,11.6,19,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13841510.26,13704626.75,200,100,45,1,38,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Asus VivoBook 15 X1504VA-NJ070W,18490000,10,12,16,512,15.6,22,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13841510.26,13704626.75,250,100,45,1,42,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook S 14 OLED S5406MA-PP136W,26990000,14,18,16,1024,14,27,0,0,0,0,0,1,0,0,19.29295488,0,40,1,0,0,13899279.02,13824684.62,600,100,45,0,75,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop MSI Modern 15 B12MO-487VN,19490000,10,12,16,512,15.6,22,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,13841510.26,13704626.75,300,100,45,0,39,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP OmniBook Ultra Flip 14-FH0097TU BZ7S3PA,52890000,8,,32,1024,14,23,0,0,0,0,0,1,0,0,13.10868263,0,40,1,0,16,13757866.76,22340518,300,100,45,0,64,6,2880,1800,5184000,0,1,0,0,0,1,0,0
Laptop Lenovo Ideapad 5 Pro 16ARH7,32990000,,,16,512,16,24,0,0,0,0,1,0,0,0,17.96314815,6,118.8,0,1,4,22432546.13,21948747.84,350,100,45,1,75,3,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop ASUS TUF Dash F15 FX517ZC-HN077W,23100000,,,8,512,15.6,21,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,4,22432546.13,21948747.84,300,100,45,0,76,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Surface Pro 9 i7 16GB 256GB,41990000,10,12,16,256,13,21,0,0,0,0,0,1,0,0,25.05666667,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,7,3,2880,1920,5529600,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook 14 A412DA-EK346T -,6500000,,,,512,14,13,0,0,0,0,0,0,0,0,19.29295488,0,40,0,1,0,13343287.67,13719959.95,300,100,45,0,37,3,1080,1920,2073600,1,0,0,0,0,0,1,0
Laptop ASUS TUF Gaming F15 FX507VU-LP315W,29990000,,,16,512,15.6,23,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,6,22768891.99,22340518,250,100,72,1,90,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP 240 G9 6L1X7PA,7090000,,,8,256,14,23,0,0,1,0,0,0,0,0,13.10868263,0,30,1,0,0,13792440.69,13719959.95,300,100,45,1,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
